Channel              :,CH1,CH2,CH3
Frequency            :,  ?,  ?,  ?
Period               :,  ?,  ?,  ?
PK-PK                :,6.781V,4.016V?,695.3mV
Average              :,2.685V,-50.10mV?,702.7mV
Vertical pos         :,1.000000mV,1.000000mV,1.000000mV
Probe attenuation    :,1X,1X,1X
Voltage per ADC value:,0.312500mV,0.156250mV,0.031250mV
Time interval        :,0.00200uS,0.00200uS,0.00200uS

index,CH1_Voltage(mV),CH2_Voltage(mV),CH3_Voltage(mV)
2750,5041.2500002750,10.0000002750,293.125000
2751,5041.2500002751,-38.1250002751,293.125000
2752,5041.2500002752,10.0000002752,293.125000
2753,5041.2500002753,-38.1250002753,283.500000
2754,5041.2500002754,-38.1250002754,293.125000
2755,5041.2500002755,-38.1250002755,293.125000
2756,5041.2500002756,-38.1250002756,283.500000
2757,5041.2500002757,-38.1250002757,293.125000
2758,5041.2500002758,10.0000002758,293.125000
2759,5041.2500002759,-38.1250002759,293.125000
2760,5041.2500002760,10.0000002760,293.125000
2761,5041.2500002761,-38.1250002761,293.125000
2762,5041.2500002762,-38.1250002762,293.125000
2763,5041.2500002763,-38.1250002763,293.125000
2764,5041.2500002764,-38.1250002764,293.125000
2765,5041.2500002765,-38.1250002765,293.125000
2766,5041.2500002766,-38.1250002766,293.125000
2767,5041.2500002767,-38.1250002767,293.125000
2768,5041.2500002768,10.0000002768,293.125000
2769,5041.2500002769,-38.1250002769,293.125000
2770,5041.2500002770,-38.1250002770,293.125000
2771,5041.2500002771,-38.1250002771,293.125000
2772,5041.2500002772,-38.1250002772,293.125000
2773,5041.2500002773,-38.1250002773,283.500000
2774,5041.2500002774,-38.1250002774,293.125000
2775,5041.2500002775,-38.1250002775,293.125000
2776,5041.2500002776,10.0000002776,293.125000
2777,5041.2500002777,-38.1250002777,293.125000
2778,5041.2500002778,-38.1250002778,293.125000
2779,5041.2500002779,-38.1250002779,293.125000
2780,5041.2500002780,-38.1250002780,293.125000
2781,5041.2500002781,-38.1250002781,283.500000
2782,5041.2500002782,-38.1250002782,293.125000
2783,5041.2500002783,-38.1250002783,283.500000
2784,5041.2500002784,-38.1250002784,293.125000
2785,5041.2500002785,-38.1250002785,293.125000
2786,5041.2500002786,10.0000002786,293.125000
2787,5041.2500002787,-38.1250002787,293.125000
2788,5041.2500002788,10.0000002788,293.125000
2789,5041.2500002789,-38.1250002789,293.125000
2790,5041.2500002790,-38.1250002790,293.125000
2791,5041.2500002791,-38.1250002791,293.125000
2792,5041.2500002792,-38.1250002792,283.500000
2793,5041.2500002793,-38.1250002793,283.500000
2794,5041.2500002794,10.0000002794,293.125000
2795,5041.2500002795,-38.1250002795,283.500000
2796,5041.2500002796,-38.1250002796,293.125000
2797,5041.2500002797,-38.1250002797,293.125000
2798,5041.2500002798,10.0000002798,293.125000
2799,5041.2500002799,-38.1250002799,293.125000
2800,5041.2500002800,-38.1250002800,293.125000
2801,5041.2500002801,-38.1250002801,293.125000
2802,5041.2500002802,-38.1250002802,293.125000
2803,5041.2500002803,-38.1250002803,293.125000
2804,5041.2500002804,-38.1250002804,293.125000
2805,5041.2500002805,-38.1250002805,293.125000
2806,5041.2500002806,10.0000002806,293.125000
2807,5041.2500002807,-38.1250002807,293.125000
2808,5041.2500002808,-38.1250002808,283.500000
2809,5041.2500002809,10.0000002809,293.125000
2810,5041.2500002810,-38.1250002810,293.125000
2811,5041.2500002811,-38.1250002811,293.125000
2812,5041.2500002812,-38.1250002812,293.125000
2813,5041.2500002813,-38.1250002813,293.125000
2814,5041.2500002814,10.0000002814,293.125000
2815,5041.2500002815,-38.1250002815,293.125000
2816,5041.2500002816,10.0000002816,293.125000
2817,5041.2500002817,-38.1250002817,293.125000
2818,5041.2500002818,10.0000002818,283.500000
2819,5041.2500002819,-38.1250002819,293.125000
2820,5041.2500002820,-38.1250002820,293.125000
2821,5041.2500002821,-38.1250002821,283.500000
2822,5041.2500002822,-38.1250002822,293.125000
2823,5041.2500002823,-38.1250002823,293.125000
2824,5041.2500002824,-38.1250002824,293.125000
2825,5041.2500002825,-38.1250002825,293.125000
2826,5041.2500002826,-38.1250002826,293.125000
2827,5041.2500002827,-38.1250002827,293.125000
2828,5041.2500002828,10.0000002828,293.125000
2829,5041.2500002829,-38.1250002829,293.125000
2830,5041.2500002830,10.0000002830,293.125000
2831,5041.2500002831,-38.1250002831,283.500000
2832,5041.2500002832,-38.1250002832,293.125000
2833,5041.2500002833,-38.1250002833,293.125000
2834,5041.2500002834,10.0000002834,293.125000
2835,5041.2500002835,-38.1250002835,293.125000
2836,5041.2500002836,-38.1250002836,283.500000
2837,5041.2500002837,-38.1250002837,293.125000
2838,5041.2500002838,-38.1250002838,293.125000
2839,5041.2500002839,-38.1250002839,293.125000
2840,5041.2500002840,10.0000002840,293.125000
2841,5041.2500002841,-38.1250002841,283.500000
2842,5041.2500002842,10.0000002842,293.125000
2843,5041.2500002843,-38.1250002843,283.500000
2844,5041.2500002844,-38.1250002844,293.125000
2845,5041.2500002845,-38.1250002845,293.125000
2846,5041.2500002846,-38.1250002846,293.125000
2847,5041.2500002847,-38.1250002847,283.500000
2848,5041.2500002848,-38.1250002848,293.125000
2849,5041.2500002849,-38.1250002849,293.125000
2850,5041.2500002850,-38.1250002850,293.125000
2851,5041.2500002851,-38.1250002851,293.125000
2852,5041.2500002852,10.0000002852,293.125000
2853,5041.2500002853,-38.1250002853,293.125000
2854,5041.2500002854,-38.1250002854,293.125000
2855,5041.2500002855,-38.1250002855,283.500000
2856,5041.2500002856,10.0000002856,293.125000
2857,5041.2500002857,-38.1250002857,293.125000
2858,5041.2500002858,-38.1250002858,293.125000
2859,5041.2500002859,-38.1250002859,293.125000
2860,5041.2500002860,-38.1250002860,293.125000
2861,5041.2500002861,-38.1250002861,293.125000
2862,5041.2500002862,-38.1250002862,293.125000
2863,5041.2500002863,-38.1250002863,283.500000
2864,5041.2500002864,-38.1250002864,293.125000
2865,5041.2500002865,-38.1250002865,293.125000
2866,5041.2500002866,-38.1250002866,293.125000
2867,5041.2500002867,-38.1250002867,293.125000
2868,5041.2500002868,-38.1250002868,293.125000
2869,5041.2500002869,-38.1250002869,293.125000
2870,5041.2500002870,-38.1250002870,293.125000
2871,5041.2500002871,-38.1250002871,293.125000
2872,5041.2500002872,-38.1250002872,293.125000
2873,5041.2500002873,-38.1250002873,293.125000
2874,5041.2500002874,-38.1250002874,293.125000
2875,5041.2500002875,-38.1250002875,293.125000
2876,4943.7500002876,-38.1250002876,283.500000
2877,5041.2500002877,-38.1250002877,293.125000
2878,5041.2500002878,10.0000002878,293.125000
2879,5041.2500002879,-38.1250002879,283.500000
2880,5041.2500002880,10.0000002880,293.125000
2881,5041.2500002881,-38.1250002881,283.500000
2882,5041.2500002882,-38.1250002882,293.125000
2883,5041.2500002883,-38.1250002883,283.500000
2884,5041.2500002884,-38.1250002884,293.125000
2885,5041.2500002885,-38.1250002885,293.125000
2886,5041.2500002886,-38.1250002886,293.125000
2887,5041.2500002887,-38.1250002887,293.125000
2888,5041.2500002888,-38.1250002888,283.500000
2889,5041.2500002889,-38.1250002889,283.500000
2890,5041.2500002890,10.0000002890,293.125000
2891,5041.2500002891,-38.1250002891,293.125000
2892,4943.7500002892,-38.1250002892,293.125000
2893,5041.2500002893,-38.1250002893,293.125000
2894,5041.2500002894,10.0000002894,293.125000
2895,5041.2500002895,-38.1250002895,283.500000
2896,5041.2500002896,10.0000002896,293.125000
2897,5041.2500002897,-38.1250002897,293.125000
2898,5041.2500002898,-38.1250002898,293.125000
2899,5041.2500002899,-38.1250002899,293.125000
2900,5041.2500002900,-38.1250002900,283.500000
2901,5041.2500002901,-38.1250002901,293.125000
2902,5041.2500002902,10.0000002902,293.125000
2903,5041.2500002903,-38.1250002903,283.500000
2904,5041.2500002904,-38.1250002904,293.125000
2905,5041.2500002905,-38.1250002905,293.125000
2906,5041.2500002906,-38.1250002906,293.125000
2907,5041.2500002907,-38.1250002907,283.500000
2908,5041.2500002908,-38.1250002908,293.125000
2909,5041.2500002909,-38.1250002909,293.125000
2910,5041.2500002910,10.0000002910,293.125000
2911,5041.2500002911,-38.1250002911,283.500000
2912,5041.2500002912,-38.1250002912,293.125000
2913,5041.2500002913,-38.1250002913,283.500000
2914,5041.2500002914,-38.1250002914,293.125000
2915,5041.2500002915,-38.1250002915,293.125000
2916,4943.7500002916,-38.1250002916,293.125000
2917,5041.2500002917,-38.1250002917,293.125000
2918,5041.2500002918,10.0000002918,293.125000
2919,5041.2500002919,-38.1250002919,283.500000
2920,5041.2500002920,10.0000002920,293.125000
2921,5041.2500002921,-38.1250002921,293.125000
2922,5041.2500002922,10.0000002922,293.125000
2923,5041.2500002923,-38.1250002923,283.500000
2924,5041.2500002924,-38.1250002924,293.125000
2925,5041.2500002925,-38.1250002925,293.125000
2926,5041.2500002926,-38.1250002926,293.125000
2927,5041.2500002927,-38.1250002927,293.125000
2928,5041.2500002928,-38.1250002928,293.125000
2929,5041.2500002929,-38.1250002929,293.125000
2930,5041.2500002930,-38.1250002930,293.125000
2931,5041.2500002931,-38.1250002931,283.500000
2932,5041.2500002932,-38.1250002932,293.125000
2933,5041.2500002933,-38.1250002933,283.500000
2934,5041.2500002934,10.0000002934,293.125000
2935,5041.2500002935,-38.1250002935,283.500000
2936,5041.2500002936,-38.1250002936,293.125000
2937,5041.2500002937,-38.1250002937,283.500000
2938,5041.2500002938,10.0000002938,293.125000
2939,5041.2500002939,-38.1250002939,293.125000
2940,5041.2500002940,-38.1250002940,293.125000
2941,5041.2500002941,-38.1250002941,283.500000
2942,5041.2500002942,-38.1250002942,293.125000
2943,5041.2500002943,-38.1250002943,283.500000
2944,5041.2500002944,-38.1250002944,293.125000
2945,5041.2500002945,-38.1250002945,293.125000
2946,5041.2500002946,-38.1250002946,283.500000
2947,5041.2500002947,-38.1250002947,293.125000
2948,5041.2500002948,-38.1250002948,293.125000
2949,5041.2500002949,-38.1250002949,293.125000
2950,5041.2500002950,10.0000002950,293.125000
2951,5041.2500002951,-38.1250002951,293.125000
2952,5041.2500002952,-38.1250002952,293.125000
2953,5041.2500002953,-38.1250002953,293.125000
2954,5041.2500002954,-38.1250002954,293.125000
2955,5041.2500002955,-38.1250002955,293.125000
2956,5041.2500002956,-38.1250002956,293.125000
2957,5041.2500002957,-38.1250002957,293.125000
2958,5041.2500002958,10.0000002958,293.125000
2959,5041.2500002959,-38.1250002959,283.500000
2960,5041.2500002960,-38.1250002960,293.125000
2961,5041.2500002961,-38.1250002961,293.125000
2962,5041.2500002962,-38.1250002962,293.125000
2963,5041.2500002963,-38.1250002963,293.125000
2964,4943.7500002964,-38.1250002964,293.125000
2965,5041.2500002965,10.0000002965,283.500000
2966,5041.2500002966,-38.1250002966,293.125000
2967,5041.2500002967,-38.1250002967,283.500000
2968,5041.2500002968,-38.1250002968,293.125000
2969,5041.2500002969,-38.1250002969,293.125000
2970,5041.2500002970,-38.1250002970,293.125000
2971,5041.2500002971,-38.1250002971,293.125000
2972,5041.2500002972,-38.1250002972,293.125000
2973,5041.2500002973,-38.1250002973,293.125000
2974,5041.2500002974,-38.1250002974,293.125000
2975,5041.2500002975,-38.1250002975,293.125000
2976,5041.2500002976,-38.1250002976,283.500000
2977,5041.2500002977,-38.1250002977,293.125000
2978,5041.2500002978,-38.1250002978,293.125000
2979,5041.2500002979,-38.1250002979,293.125000
2980,5041.2500002980,-38.1250002980,293.125000
2981,5041.2500002981,-38.1250002981,293.125000
2982,5041.2500002982,10.0000002982,293.125000
2983,5041.2500002983,-38.1250002983,293.125000
2984,5041.2500002984,10.0000002984,293.125000
2985,5041.2500002985,-38.1250002985,293.125000
2986,5041.2500002986,-38.1250002986,293.125000
2987,5041.2500002987,-38.1250002987,293.125000
2988,5041.2500002988,-38.1250002988,293.125000
2989,5041.2500002989,-38.1250002989,293.125000
2990,5041.2500002990,-38.1250002990,293.125000
2991,5041.2500002991,-38.1250002991,293.125000
2992,5041.2500002992,-38.1250002992,283.500000
2993,5041.2500002993,-38.1250002993,293.125000
2994,5041.2500002994,-38.1250002994,293.125000
2995,5041.2500002995,-38.1250002995,293.125000
2996,5041.2500002996,-38.1250002996,293.125000
2997,5041.2500002997,-38.1250002997,293.125000
2998,5041.2500002998,10.0000002998,293.125000
2999,5041.2500002999,-38.1250002999,283.500000
3000,5041.2500003000,-38.1250003000,293.125000
3001,5041.2500003001,-38.1250003001,293.125000
3002,5041.2500003002,-38.1250003002,293.125000
3003,5041.2500003003,-38.1250003003,293.125000
3004,5041.2500003004,-38.1250003004,283.500000
3005,5041.2500003005,-38.1250003005,293.125000
3006,5041.2500003006,10.0000003006,293.125000
3007,5041.2500003007,-38.1250003007,283.500000
3008,5041.2500003008,10.0000003008,293.125000
3009,5041.2500003009,-38.1250003009,283.500000
3010,5041.2500003010,10.0000003010,293.125000
3011,5041.2500003011,-38.1250003011,283.500000
3012,5041.2500003012,-38.1250003012,293.125000
3013,5041.2500003013,-38.1250003013,293.125000
3014,5041.2500003014,-38.1250003014,293.125000
3015,5041.2500003015,-38.1250003015,293.125000
3016,5041.2500003016,-38.1250003016,293.125000
3017,5041.2500003017,-38.1250003017,283.500000
3018,5041.2500003018,-38.1250003018,293.125000
3019,5041.2500003019,-38.1250003019,293.125000
3020,5041.2500003020,-38.1250003020,293.125000
3021,5041.2500003021,-38.1250003021,293.125000
3022,5041.2500003022,10.0000003022,293.125000
3023,5041.2500003023,-38.1250003023,283.500000
3024,5041.2500003024,-38.1250003024,283.500000
3025,5041.2500003025,-38.1250003025,283.500000
3026,5041.2500003026,-38.1250003026,293.125000
3027,4943.7500003027,-38.1250003027,293.125000
3028,5041.2500003028,-38.1250003028,283.500000
3029,5041.2500003029,-38.1250003029,293.125000
3030,5041.2500003030,10.0000003030,293.125000
3031,5041.2500003031,-38.1250003031,293.125000
3032,5041.2500003032,-38.1250003032,293.125000
3033,5041.2500003033,-38.1250003033,293.125000
3034,5041.2500003034,-38.1250003034,293.125000
3035,4943.7500003035,-38.1250003035,283.500000
3036,5041.2500003036,-38.1250003036,293.125000
3037,5041.2500003037,-38.1250003037,283.500000
3038,5041.2500003038,10.0000003038,293.125000
3039,5041.2500003039,-38.1250003039,283.500000
3040,5041.2500003040,-38.1250003040,293.125000
3041,5041.2500003041,-38.1250003041,293.125000
3042,5041.2500003042,-38.1250003042,293.125000
3043,5041.2500003043,-38.1250003043,293.125000
3044,5041.2500003044,-38.1250003044,293.125000
3045,5041.2500003045,-38.1250003045,283.500000
3046,5041.2500003046,10.0000003046,293.125000
3047,5041.2500003047,-38.1250003047,293.125000
3048,5041.2500003048,10.0000003048,283.500000
3049,5041.2500003049,-38.1250003049,283.500000
3050,5041.2500003050,-38.1250003050,293.125000
3051,5041.2500003051,-38.1250003051,293.125000
3052,5041.2500003052,-38.1250003052,293.125000
3053,5041.2500003053,-38.1250003053,293.125000
3054,5041.2500003054,-38.1250003054,293.125000
3055,5041.2500003055,-38.1250003055,283.500000
3056,5041.2500003056,-38.1250003056,293.125000
3057,5041.2500003057,-38.1250003057,283.500000
3058,5041.2500003058,-38.1250003058,293.125000
3059,5041.2500003059,-38.1250003059,283.500000
3060,4943.7500003060,-38.1250003060,293.125000
3061,5041.2500003061,10.0000003061,283.500000
3062,5041.2500003062,-38.1250003062,293.125000
3063,5041.2500003063,-38.1250003063,283.500000
3064,5041.2500003064,-38.1250003064,293.125000
3065,5041.2500003065,-38.1250003065,293.125000
3066,5041.2500003066,10.0000003066,293.125000
3067,5041.2500003067,-38.1250003067,293.125000
3068,5041.2500003068,-38.1250003068,283.500000
3069,5041.2500003069,-38.1250003069,293.125000
3070,5041.2500003070,-38.1250003070,283.500000
3071,5041.2500003071,-38.1250003071,293.125000
3072,4943.7500003072,-38.1250003072,283.500000
3073,5041.2500003073,-38.1250003073,293.125000
3074,5041.2500003074,-38.1250003074,293.125000
3075,5041.2500003075,-38.1250003075,293.125000
3076,5041.2500003076,-38.1250003076,293.125000
3077,5041.2500003077,-38.1250003077,283.500000
3078,5041.2500003078,10.0000003078,293.125000
3079,5041.2500003079,-38.1250003079,293.125000
3080,5041.2500003080,10.0000003080,293.125000
3081,5041.2500003081,-38.1250003081,283.500000
3082,5041.2500003082,-38.1250003082,293.125000
3083,5041.2500003083,-38.1250003083,283.500000
3084,4943.7500003084,-38.1250003084,293.125000
3085,5041.2500003085,-38.1250003085,283.500000
3086,5041.2500003086,10.0000003086,293.125000
3087,5041.2500003087,-38.1250003087,283.500000
3088,5041.2500003088,-38.1250003088,293.125000
3089,5041.2500003089,-38.1250003089,293.125000
3090,5041.2500003090,-38.1250003090,293.125000
3091,5041.2500003091,-38.1250003091,293.125000
3092,5041.2500003092,-38.1250003092,293.125000
3093,5041.2500003093,-38.1250003093,293.125000
3094,5041.2500003094,-38.1250003094,293.125000
3095,5041.2500003095,-38.1250003095,293.125000
3096,5041.2500003096,-38.1250003096,283.500000
3097,5041.2500003097,-38.1250003097,293.125000
3098,5041.2500003098,-38.1250003098,293.125000
3099,5041.2500003099,-38.1250003099,293.125000
3100,5041.2500003100,-38.1250003100,283.500000
3101,5041.2500003101,-38.1250003101,293.125000
3102,5041.2500003102,-38.1250003102,293.125000
3103,5041.2500003103,-38.1250003103,283.500000
3104,5041.2500003104,-38.1250003104,293.125000
3105,5041.2500003105,-38.1250003105,283.500000
3106,5041.2500003106,-38.1250003106,293.125000
3107,5041.2500003107,-38.1250003107,293.125000
3108,4943.7500003108,-38.1250003108,283.500000
3109,5041.2500003109,-38.1250003109,293.125000
3110,5041.2500003110,-38.1250003110,293.125000
3111,5041.2500003111,-38.1250003111,293.125000
3112,5041.2500003112,10.0000003112,283.500000
3113,5041.2500003113,-38.1250003113,293.125000
3114,5041.2500003114,-38.1250003114,293.125000
3115,5041.2500003115,-38.1250003115,283.500000
3116,5041.2500003116,-38.1250003116,293.125000
3117,5041.2500003117,-38.1250003117,283.500000
3118,5041.2500003118,-38.1250003118,293.125000
3119,5041.2500003119,-38.1250003119,293.125000
3120,5041.2500003120,10.0000003120,283.500000
3121,5041.2500003121,-38.1250003121,293.125000
3122,5041.2500003122,-38.1250003122,283.500000
3123,5041.2500003123,-38.1250003123,293.125000
3124,4943.7500003124,-38.1250003124,293.125000
3125,5041.2500003125,-38.1250003125,293.125000
3126,5041.2500003126,10.0000003126,293.125000
3127,5041.2500003127,-38.1250003127,283.500000
3128,5041.2500003128,-38.1250003128,293.125000
3129,5041.2500003129,-38.1250003129,283.500000
3130,5041.2500003130,-38.1250003130,293.125000
3131,5041.2500003131,-38.1250003131,283.500000
3132,5041.2500003132,-38.1250003132,293.125000
3133,5041.2500003133,-38.1250003133,293.125000
3134,5041.2500003134,-38.1250003134,293.125000
3135,5041.2500003135,-38.1250003135,293.125000
3136,5041.2500003136,-38.1250003136,283.500000
3137,5041.2500003137,-38.1250003137,293.125000
3138,5041.2500003138,10.0000003138,293.125000
3139,5041.2500003139,-38.1250003139,293.125000
3140,4943.7500003140,-38.1250003140,293.125000
3141,5041.2500003141,-38.1250003141,283.500000
3142,5041.2500003142,10.0000003142,293.125000
3143,5041.2500003143,-38.1250003143,283.500000
3144,5041.2500003144,10.0000003144,293.125000
3145,5041.2500003145,-38.1250003145,293.125000
3146,5041.2500003146,10.0000003146,293.125000
3147,5041.2500003147,-38.1250003147,293.125000
3148,5041.2500003148,10.0000003148,293.125000
3149,5041.2500003149,-38.1250003149,293.125000
3150,5041.2500003150,-38.1250003150,293.125000
3151,5041.2500003151,-38.1250003151,283.500000
3152,5041.2500003152,-38.1250003152,283.500000
3153,5041.2500003153,-38.1250003153,283.500000
3154,4943.7500003154,-38.1250003154,293.125000
3155,4943.7500003155,-38.1250003155,293.125000
3156,5041.2500003156,-38.1250003156,293.125000
3157,5041.2500003157,-38.1250003157,283.500000
3158,5041.2500003158,-38.1250003158,293.125000
3159,5041.2500003159,-38.1250003159,293.125000
3160,5041.2500003160,-38.1250003160,283.500000
3161,5041.2500003161,-38.1250003161,293.125000
3162,5041.2500003162,-38.1250003162,293.125000
3163,5041.2500003163,-38.1250003163,283.500000
3164,4943.7500003164,-38.1250003164,293.125000
3165,5041.2500003165,-38.1250003165,293.125000
3166,5041.2500003166,10.0000003166,293.125000
3167,5041.2500003167,-38.1250003167,293.125000
3168,5041.2500003168,-38.1250003168,293.125000
3169,5041.2500003169,-38.1250003169,293.125000
3170,5041.2500003170,10.0000003170,293.125000
3171,5041.2500003171,-38.1250003171,293.125000
3172,5041.2500003172,-38.1250003172,293.125000
3173,5041.2500003173,-38.1250003173,283.500000
3174,5041.2500003174,10.0000003174,293.125000
3175,5041.2500003175,-38.1250003175,293.125000
3176,5041.2500003176,10.0000003176,283.500000
3177,5041.2500003177,-38.1250003177,293.125000
3178,5041.2500003178,-38.1250003178,293.125000
3179,5041.2500003179,-38.1250003179,283.500000
3180,4943.7500003180,-38.1250003180,293.125000
3181,5041.2500003181,-38.1250003181,293.125000
3182,5041.2500003182,-38.1250003182,293.125000
3183,4943.7500003183,-38.1250003183,283.500000
3184,5041.2500003184,-38.1250003184,293.125000
3185,5041.2500003185,-38.1250003185,283.500000
3186,5041.2500003186,10.0000003186,293.125000
3187,5041.2500003187,-38.1250003187,283.500000
3188,5041.2500003188,-38.1250003188,283.500000
3189,5041.2500003189,-38.1250003189,293.125000
3190,5041.2500003190,-38.1250003190,293.125000
3191,5041.2500003191,-38.1250003191,293.125000
3192,5041.2500003192,-38.1250003192,293.125000
3193,5041.2500003193,-38.1250003193,293.125000
3194,5041.2500003194,10.0000003194,293.125000
3195,5041.2500003195,-38.1250003195,283.500000
3196,5041.2500003196,-38.1250003196,283.500000
3197,5041.2500003197,-38.1250003197,293.125000
3198,5041.2500003198,10.0000003198,293.125000
3199,5041.2500003199,-38.1250003199,283.500000
3200,5041.2500003200,-38.1250003200,293.125000
3201,5041.2500003201,-38.1250003201,283.500000
3202,5041.2500003202,10.0000003202,293.125000
3203,5041.2500003203,-38.1250003203,293.125000
3204,5041.2500003204,10.0000003204,293.125000
3205,5041.2500003205,-38.1250003205,293.125000
3206,5041.2500003206,-38.1250003206,293.125000
3207,5041.2500003207,-38.1250003207,293.125000
3208,5041.2500003208,-38.1250003208,283.500000
3209,5041.2500003209,-38.1250003209,293.125000
3210,5041.2500003210,-38.1250003210,293.125000
3211,5041.2500003211,-38.1250003211,293.125000
3212,4943.7500003212,-38.1250003212,283.500000
3213,5041.2500003213,-38.1250003213,293.125000
3214,5041.2500003214,10.0000003214,293.125000
3215,4943.7500003215,-38.1250003215,283.500000
3216,5041.2500003216,-38.1250003216,293.125000
3217,5041.2500003217,-38.1250003217,283.500000
3218,5041.2500003218,10.0000003218,293.125000
3219,5041.2500003219,-38.1250003219,283.500000
3220,5041.2500003220,-38.1250003220,293.125000
3221,5041.2500003221,-38.1250003221,283.500000
3222,5041.2500003222,-38.1250003222,293.125000
3223,5041.2500003223,-38.1250003223,293.125000
3224,5041.2500003224,-38.1250003224,293.125000
3225,5041.2500003225,-38.1250003225,293.125000
3226,5041.2500003226,-38.1250003226,293.125000
3227,5041.2500003227,-38.1250003227,283.500000
3228,4943.7500003228,-38.1250003228,293.125000
3229,5041.2500003229,-38.1250003229,283.500000
3230,5041.2500003230,-38.1250003230,293.125000
3231,4943.7500003231,-38.1250003231,293.125000
3232,5041.2500003232,-38.1250003232,283.500000
3233,5041.2500003233,-38.1250003233,283.500000
3234,5041.2500003234,10.0000003234,293.125000
3235,5041.2500003235,-38.1250003235,283.500000
3236,5041.2500003236,-38.1250003236,293.125000
3237,5041.2500003237,-38.1250003237,293.125000
3238,5041.2500003238,10.0000003238,293.125000
3239,5041.2500003239,-38.1250003239,283.500000
3240,5041.2500003240,-38.1250003240,293.125000
3241,5041.2500003241,-38.1250003241,293.125000
3242,5041.2500003242,-38.1250003242,293.125000
3243,5041.2500003243,-38.1250003243,283.500000
3244,5041.2500003244,-38.1250003244,293.125000
3245,5041.2500003245,-38.1250003245,283.500000
3246,5041.2500003246,-38.1250003246,293.125000
3247,5041.2500003247,-38.1250003247,283.500000
3248,5041.2500003248,-38.1250003248,283.500000
3249,5041.2500003249,-38.1250003249,293.125000
3250,5041.2500003250,-38.1250003250,293.125000
3251,5041.2500003251,-38.1250003251,293.125000
3252,4943.7500003252,-38.1250003252,283.500000
3253,5041.2500003253,-38.1250003253,293.125000
3254,4943.7500003254,-38.1250003254,293.125000
3255,5041.2500003255,-38.1250003255,293.125000
3256,5041.2500003256,-38.1250003256,283.500000
3257,5041.2500003257,-38.1250003257,293.125000
3258,5041.2500003258,10.0000003258,283.500000
3259,5041.2500003259,-38.1250003259,283.500000
3260,5041.2500003260,-38.1250003260,293.125000
3261,5041.2500003261,-38.1250003261,283.500000
3262,5041.2500003262,10.0000003262,293.125000
3263,5041.2500003263,-38.1250003263,293.125000
3264,5041.2500003264,10.0000003264,293.125000
3265,5041.2500003265,-38.1250003265,293.125000
3266,5041.2500003266,-38.1250003266,293.125000
3267,5041.2500003267,-38.1250003267,293.125000
3268,5041.2500003268,-38.1250003268,283.500000
3269,5041.2500003269,-38.1250003269,293.125000
3270,5041.2500003270,10.0000003270,293.125000
3271,5041.2500003271,-38.1250003271,283.500000
3272,5041.2500003272,-38.1250003272,293.125000
3273,5041.2500003273,-38.1250003273,293.125000
3274,5041.2500003274,-38.1250003274,293.125000
3275,5041.2500003275,-38.1250003275,293.125000
3276,5041.2500003276,10.0000003276,293.125000
3277,5041.2500003277,-38.1250003277,293.125000
3278,5041.2500003278,-38.1250003278,283.500000
3279,5041.2500003279,-38.1250003279,293.125000
3280,5041.2500003280,10.0000003280,283.500000
3281,5041.2500003281,-38.1250003281,293.125000
3282,5041.2500003282,10.0000003282,293.125000
3283,5041.2500003283,-38.1250003283,293.125000
3284,5041.2500003284,-38.1250003284,293.125000
3285,5041.2500003285,-38.1250003285,293.125000
3286,5041.2500003286,-38.1250003286,293.125000
3287,5041.2500003287,-38.1250003287,283.500000
3288,5041.2500003288,-38.1250003288,293.125000
3289,5041.2500003289,-38.1250003289,293.125000
3290,5041.2500003290,-38.1250003290,293.125000
3291,5041.2500003291,-38.1250003291,283.500000
3292,5041.2500003292,-38.1250003292,293.125000
3293,5041.2500003293,-38.1250003293,293.125000
3294,5041.2500003294,-38.1250003294,293.125000
3295,5041.2500003295,-38.1250003295,283.500000
3296,5041.2500003296,-38.1250003296,293.125000
3297,5041.2500003297,-38.1250003297,293.125000
3298,5041.2500003298,-38.1250003298,293.125000
3299,5041.2500003299,-38.1250003299,283.500000
3300,4943.7500003300,-38.1250003300,293.125000
3301,5041.2500003301,-38.1250003301,293.125000
3302,5041.2500003302,-38.1250003302,293.125000
3303,5041.2500003303,-38.1250003303,283.500000
3304,5041.2500003304,10.0000003304,293.125000
3305,5041.2500003305,-38.1250003305,283.500000
3306,5041.2500003306,10.0000003306,293.125000
3307,5041.2500003307,-38.1250003307,293.125000
3308,5041.2500003308,10.0000003308,293.125000
3309,5041.2500003309,-38.1250003309,293.125000
3310,5041.2500003310,-38.1250003310,293.125000
3311,5041.2500003311,-38.1250003311,283.500000
3312,5041.2500003312,-38.1250003312,293.125000
3313,5041.2500003313,-38.1250003313,283.500000
3314,5041.2500003314,-38.1250003314,293.125000
3315,5041.2500003315,-38.1250003315,293.125000
3316,5041.2500003316,-38.1250003316,283.500000
3317,5041.2500003317,-38.1250003317,293.125000
3318,5041.2500003318,10.0000003318,293.125000
3319,5041.2500003319,-38.1250003319,283.500000
3320,5041.2500003320,-38.1250003320,293.125000
3321,5041.2500003321,-38.1250003321,283.500000
3322,5041.2500003322,-38.1250003322,293.125000
3323,5041.2500003323,-38.1250003323,283.500000
3324,5041.2500003324,-38.1250003324,293.125000
3325,5041.2500003325,-38.1250003325,293.125000
