Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,1.550V,1.730V
Average              :,1.950V,-23.35mV
Vertical pos         :,1.000000mV,1.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.312500mV,0.312500mV
Time interval        :,0.00200uS,0.00200uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1572,1941.2500001572,-83.750000
1573,2037.5000001573,12.500000
1574,1941.2500001574,-83.750000
1575,1941.2500001575,12.500000
1576,1941.2500001576,12.500000
1577,1941.2500001577,-83.750000
1578,1941.2500001578,12.500000
1579,1941.2500001579,12.500000
1580,1941.2500001580,12.500000
1581,2037.5000001581,12.500000
1582,1941.2500001582,12.500000
1583,1941.2500001583,12.500000
1584,1941.2500001584,12.500000
1585,1941.2500001585,12.500000
1586,1941.2500001586,12.500000
1587,2037.5000001587,12.500000
1588,1941.2500001588,-83.750000
1589,1941.2500001589,12.500000
1590,1941.2500001590,12.500000
1591,1941.2500001591,12.500000
1592,1941.2500001592,12.500000
1593,1941.2500001593,12.500000
1594,1941.2500001594,12.500000
1595,1941.2500001595,-83.750000
1596,1941.2500001596,12.500000
1597,2037.5000001597,12.500000
1598,1941.2500001598,12.500000
1599,1941.2500001599,12.500000
1600,1941.2500001600,-83.750000
1601,1941.2500001601,12.500000
1602,1941.2500001602,12.500000
1603,1941.2500001603,12.500000
1604,1941.2500001604,12.500000
1605,1941.2500001605,12.500000
1606,1941.2500001606,12.500000
1607,1941.2500001607,-83.750000
1608,1941.2500001608,12.500000
1609,1941.2500001609,12.500000
1610,1941.2500001610,12.500000
1611,1941.2500001611,12.500000
1612,1941.2500001612,12.500000
1613,1941.2500001613,12.500000
1614,1941.2500001614,12.500000
1615,1941.2500001615,12.500000
1616,1941.2500001616,12.500000
1617,1941.2500001617,12.500000
1618,1941.2500001618,12.500000
1619,2037.5000001619,12.500000
1620,1941.2500001620,12.500000
1621,1941.2500001621,-83.750000
1622,1941.2500001622,12.500000
1623,1941.2500001623,-83.750000
1624,1941.2500001624,12.500000
1625,1941.2500001625,12.500000
1626,1941.2500001626,12.500000
1627,1941.2500001627,12.500000
1628,1941.2500001628,12.500000
1629,2037.5000001629,12.500000
1630,1941.2500001630,12.500000
1631,1941.2500001631,12.500000
1632,1941.2500001632,12.500000
1633,1941.2500001633,12.500000
1634,1941.2500001634,12.500000
1635,2037.5000001635,12.500000
1636,1941.2500001636,12.500000
1637,1941.2500001637,-83.750000
1638,1941.2500001638,12.500000
1639,1941.2500001639,12.500000
1640,1941.2500001640,12.500000
1641,1941.2500001641,12.500000
1642,1941.2500001642,12.500000
1643,1941.2500001643,12.500000
1644,1941.2500001644,12.500000
1645,1941.2500001645,12.500000
1646,1941.2500001646,12.500000
1647,1941.2500001647,12.500000
1648,1941.2500001648,-83.750000
1649,1941.2500001649,12.500000
1650,1941.2500001650,12.500000
1651,2037.5000001651,12.500000
1652,1941.2500001652,12.500000
1653,1941.2500001653,12.500000
1654,1941.2500001654,-83.750000
1655,1941.2500001655,12.500000
1656,1941.2500001656,12.500000
1657,2037.5000001657,12.500000
1658,1941.2500001658,12.500000
1659,1941.2500001659,-83.750000
1660,1941.2500001660,12.500000
1661,1941.2500001661,12.500000
1662,1941.2500001662,12.500000
1663,1941.2500001663,12.500000
1664,1941.2500001664,12.500000
1665,1941.2500001665,12.500000
1666,1941.2500001666,12.500000
1667,1941.2500001667,12.500000
1668,1941.2500001668,-83.750000
1669,1941.2500001669,12.500000
1670,1941.2500001670,12.500000
1671,1941.2500001671,12.500000
1672,1941.2500001672,12.500000
1673,1941.2500001673,12.500000
1674,1941.2500001674,12.500000
1675,1941.2500001675,12.500000
1676,1941.2500001676,12.500000
1677,1941.2500001677,-83.750000
1678,1941.2500001678,12.500000
1679,1941.2500001679,12.500000
1680,1941.2500001680,12.500000
1681,1941.2500001681,12.500000
1682,1941.2500001682,12.500000
1683,1941.2500001683,12.500000
1684,1941.2500001684,-83.750000
1685,1941.2500001685,12.500000
1686,1941.2500001686,12.500000
1687,1941.2500001687,12.500000
1688,1941.2500001688,-83.750000
1689,2037.5000001689,12.500000
1690,1941.2500001690,12.500000
1691,1941.2500001691,12.500000
1692,1941.2500001692,12.500000
1693,1941.2500001693,12.500000
1694,1941.2500001694,12.500000
1695,1941.2500001695,-83.750000
1696,1941.2500001696,12.500000
1697,1941.2500001697,-83.750000
1698,1941.2500001698,12.500000
1699,1941.2500001699,-83.750000
1700,1941.2500001700,12.500000
1701,1941.2500001701,12.500000
1702,1941.2500001702,12.500000
1703,1941.2500001703,12.500000
1704,1941.2500001704,12.500000
1705,1941.2500001705,12.500000
1706,1941.2500001706,12.500000
1707,1941.2500001707,12.500000
1708,1941.2500001708,12.500000
1709,1941.2500001709,12.500000
1710,1941.2500001710,12.500000
1711,1941.2500001711,12.500000
1712,1941.2500001712,12.500000
1713,1941.2500001713,12.500000
1714,1941.2500001714,12.500000
1715,1941.2500001715,-83.750000
1716,1941.2500001716,12.500000
1717,1941.2500001717,12.500000
1718,1941.2500001718,12.500000
1719,1941.2500001719,-83.750000
1720,1941.2500001720,12.500000
1721,1941.2500001721,12.500000
1722,1941.2500001722,12.500000
1723,1941.2500001723,12.500000
1724,1941.2500001724,12.500000
1725,1941.2500001725,12.500000
1726,1941.2500001726,12.500000
1727,1941.2500001727,-83.750000
1728,1941.2500001728,12.500000
1729,1941.2500001729,12.500000
1730,1941.2500001730,12.500000
1731,1941.2500001731,-83.750000
1732,1941.2500001732,12.500000
1733,1941.2500001733,12.500000
1734,1941.2500001734,12.500000
1735,1941.2500001735,12.500000
1736,1941.2500001736,12.500000
1737,2037.5000001737,12.500000
1738,1941.2500001738,12.500000
1739,2037.5000001739,12.500000
1740,1941.2500001740,12.500000
1741,2037.5000001741,12.500000
1742,1941.2500001742,12.500000
1743,1941.2500001743,12.500000
1744,1941.2500001744,12.500000
1745,1941.2500001745,12.500000
1746,2037.5000001746,12.500000
1747,1941.2500001747,12.500000
1748,1941.2500001748,12.500000
1749,1941.2500001749,12.500000
1750,1941.2500001750,12.500000
1751,1941.2500001751,12.500000
1752,1941.2500001752,12.500000
1753,1941.2500001753,12.500000
1754,1941.2500001754,12.500000
1755,1941.2500001755,-83.750000
1756,1941.2500001756,12.500000
1757,1941.2500001757,12.500000
1758,1941.2500001758,12.500000
1759,1941.2500001759,12.500000
1760,1941.2500001760,12.500000
1761,1941.2500001761,12.500000
1762,1941.2500001762,12.500000
1763,1941.2500001763,12.500000
1764,1941.2500001764,12.500000
1765,1941.2500001765,12.500000
1766,1941.2500001766,12.500000
1767,1941.2500001767,12.500000
1768,1941.2500001768,12.500000
1769,2037.5000001769,-83.750000
1770,1941.2500001770,12.500000
1771,1941.2500001771,12.500000
1772,1941.2500001772,12.500000
1773,1941.2500001773,12.500000
1774,1941.2500001774,12.500000
1775,1941.2500001775,12.500000
1776,1941.2500001776,12.500000
1777,1941.2500001777,12.500000
1778,1941.2500001778,12.500000
1779,1941.2500001779,12.500000
1780,1941.2500001780,12.500000
1781,1941.2500001781,12.500000
1782,1941.2500001782,12.500000
1783,1941.2500001783,12.500000
1784,1941.2500001784,12.500000
1785,1941.2500001785,12.500000
1786,1941.2500001786,12.500000
1787,1941.2500001787,-83.750000
1788,1941.2500001788,12.500000
1789,1941.2500001789,12.500000
1790,1941.2500001790,12.500000
1791,1941.2500001791,12.500000
1792,1941.2500001792,12.500000
1793,1941.2500001793,12.500000
1794,1941.2500001794,12.500000
1795,1941.2500001795,12.500000
1796,1941.2500001796,-83.750000
1797,1941.2500001797,12.500000
1798,2037.5000001798,12.500000
1799,1941.2500001799,-83.750000
1800,1941.2500001800,12.500000
1801,1941.2500001801,12.500000
1802,1941.2500001802,12.500000
1803,1941.2500001803,12.500000
1804,1941.2500001804,12.500000
1805,1941.2500001805,12.500000
1806,1941.2500001806,12.500000
1807,1941.2500001807,-83.750000
1808,1941.2500001808,12.500000
1809,1941.2500001809,-83.750000
1810,1941.2500001810,12.500000
1811,1941.2500001811,12.500000
1812,1941.2500001812,12.500000
1813,1941.2500001813,12.500000
1814,1941.2500001814,12.500000
1815,1941.2500001815,12.500000
1816,1941.2500001816,12.500000
1817,1941.2500001817,12.500000
1818,1941.2500001818,-83.750000
1819,1941.2500001819,12.500000
1820,1941.2500001820,-83.750000
1821,1941.2500001821,12.500000
1822,1941.2500001822,12.500000
1823,1941.2500001823,12.500000
1824,1941.2500001824,12.500000
1825,1941.2500001825,12.500000
1826,1941.2500001826,12.500000
1827,1941.2500001827,12.500000
1828,1941.2500001828,12.500000
1829,1941.2500001829,12.500000
1830,1941.2500001830,12.500000
1831,1941.2500001831,-83.750000
1832,1941.2500001832,12.500000
1833,1941.2500001833,12.500000
1834,1941.2500001834,12.500000
1835,1941.2500001835,12.500000
1836,1941.2500001836,12.500000
1837,1941.2500001837,12.500000
1838,1941.2500001838,12.500000
1839,1941.2500001839,12.500000
1840,1941.2500001840,-83.750000
1841,1941.2500001841,12.500000
1842,1941.2500001842,-83.750000
1843,1941.2500001843,12.500000
1844,1941.2500001844,12.500000
1845,1941.2500001845,12.500000
1846,1941.2500001846,12.500000
1847,1941.2500001847,12.500000
1848,1941.2500001848,12.500000
1849,1941.2500001849,12.500000
1850,1941.2500001850,12.500000
1851,1941.2500001851,12.500000
1852,1941.2500001852,12.500000
1853,1941.2500001853,12.500000
1854,1941.2500001854,12.500000
1855,1941.2500001855,-83.750000
1856,1941.2500001856,12.500000
1857,1941.2500001857,12.500000
1858,1941.2500001858,12.500000
1859,1941.2500001859,-83.750000
1860,1941.2500001860,12.500000
1861,2037.5000001861,12.500000
1862,1941.2500001862,-83.750000
1863,1941.2500001863,12.500000
1864,1941.2500001864,12.500000
1865,1941.2500001865,12.500000
1866,1941.2500001866,12.500000
1867,1941.2500001867,12.500000
1868,1941.2500001868,-83.750000
1869,2037.5000001869,12.500000
1870,1941.2500001870,12.500000
1871,1941.2500001871,12.500000
1872,1941.2500001872,12.500000
1873,1941.2500001873,12.500000
1874,2037.5000001874,12.500000
1875,1941.2500001875,-83.750000
1876,1941.2500001876,12.500000
1877,2037.5000001877,12.500000
1878,1941.2500001878,12.500000
1879,1941.2500001879,12.500000
1880,1941.2500001880,12.500000
1881,1941.2500001881,12.500000
1882,1941.2500001882,12.500000
1883,1941.2500001883,12.500000
1884,1941.2500001884,12.500000
1885,1941.2500001885,-83.750000
1886,1941.2500001886,12.500000
1887,1941.2500001887,-83.750000
1888,1941.2500001888,12.500000
1889,1941.2500001889,12.500000
1890,1941.2500001890,-83.750000
1891,1941.2500001891,12.500000
1892,1941.2500001892,12.500000
1893,1941.2500001893,12.500000
1894,1941.2500001894,12.500000
1895,1941.2500001895,-83.750000
1896,1941.2500001896,12.500000
1897,1941.2500001897,12.500000
1898,1941.2500001898,12.500000
1899,1941.2500001899,12.500000
1900,1941.2500001900,12.500000
1901,1941.2500001901,12.500000
1902,1941.2500001902,-83.750000
1903,1941.2500001903,12.500000
1904,1941.2500001904,-83.750000
1905,2037.5000001905,12.500000
1906,1941.2500001906,12.500000
1907,1941.2500001907,12.500000
1908,1941.2500001908,12.500000
1909,1941.2500001909,12.500000
1910,1941.2500001910,12.500000
1911,1941.2500001911,-83.750000
1912,1941.2500001912,12.500000
1913,1941.2500001913,12.500000
1914,1941.2500001914,-83.750000
1915,1941.2500001915,12.500000
1916,1941.2500001916,12.500000
1917,1941.2500001917,12.500000
1918,1941.2500001918,12.500000
1919,1941.2500001919,12.500000
1920,1941.2500001920,12.500000
1921,1941.2500001921,12.500000
1922,1941.2500001922,12.500000
1923,1941.2500001923,12.500000
1924,1941.2500001924,12.500000
1925,1941.2500001925,12.500000
1926,1941.2500001926,12.500000
1927,2037.5000001927,12.500000
1928,1941.2500001928,12.500000
1929,1941.2500001929,12.500000
1930,1941.2500001930,12.500000
1931,1941.2500001931,12.500000
1932,1941.2500001932,12.500000
1933,1941.2500001933,12.500000
1934,1941.2500001934,12.500000
1935,2037.5000001935,12.500000
1936,1941.2500001936,12.500000
1937,1941.2500001937,12.500000
1938,1941.2500001938,12.500000
1939,1941.2500001939,12.500000
1940,1941.2500001940,12.500000
1941,1941.2500001941,12.500000
1942,1941.2500001942,12.500000
1943,1941.2500001943,12.500000
1944,1941.2500001944,12.500000
1945,1941.2500001945,12.500000
1946,1941.2500001946,12.500000
1947,1941.2500001947,12.500000
1948,1941.2500001948,12.500000
1949,1941.2500001949,12.500000
1950,1941.2500001950,12.500000
1951,1941.2500001951,-83.750000
1952,1941.2500001952,12.500000
1953,1941.2500001953,12.500000
1954,1941.2500001954,12.500000
1955,1941.2500001955,-83.750000
1956,1941.2500001956,12.500000
1957,1941.2500001957,12.500000
1958,1941.2500001958,12.500000
1959,1941.2500001959,-83.750000
1960,1941.2500001960,12.500000
1961,1941.2500001961,12.500000
1962,1941.2500001962,12.500000
1963,1941.2500001963,12.500000
1964,1941.2500001964,12.500000
1965,1941.2500001965,12.500000
1966,1941.2500001966,12.500000
1967,1941.2500001967,12.500000
1968,1941.2500001968,12.500000
1969,1941.2500001969,-83.750000
1970,2037.5000001970,12.500000
1971,1941.2500001971,12.500000
1972,1941.2500001972,12.500000
1973,2037.5000001973,12.500000
1974,1941.2500001974,12.500000
1975,1941.2500001975,12.500000
1976,1941.2500001976,12.500000
1977,1941.2500001977,12.500000
1978,1941.2500001978,12.500000
1979,1941.2500001979,12.500000
1980,1941.2500001980,12.500000
1981,1941.2500001981,12.500000
1982,1941.2500001982,12.500000
1983,1941.2500001983,12.500000
1984,1941.2500001984,12.500000
1985,2037.5000001985,12.500000
1986,1941.2500001986,12.500000
1987,1941.2500001987,-83.750000
1988,1941.2500001988,12.500000
1989,1941.2500001989,12.500000
1990,1941.2500001990,12.500000
1991,1941.2500001991,12.500000
1992,1941.2500001992,12.500000
1993,1941.2500001993,12.500000
1994,1941.2500001994,12.500000
1995,1941.2500001995,12.500000
1996,1941.2500001996,12.500000
1997,1941.2500001997,12.500000
1998,1941.2500001998,12.500000
1999,1941.2500001999,12.500000
2000,1941.2500002000,-83.750000
2001,1941.2500002001,12.500000
2002,1941.2500002002,12.500000
2003,1941.2500002003,-83.750000
2004,1941.2500002004,12.500000
2005,1941.2500002005,-83.750000
2006,1941.2500002006,12.500000
2007,1941.2500002007,12.500000
2008,1941.2500002008,12.500000
2009,1941.2500002009,12.500000
2010,1941.2500002010,12.500000
2011,1941.2500002011,12.500000
2012,1941.2500002012,12.500000
2013,1941.2500002013,-83.750000
2014,1941.2500002014,12.500000
2015,1941.2500002015,-83.750000
2016,1941.2500002016,12.500000
2017,1941.2500002017,12.500000
2018,1941.2500002018,12.500000
2019,1941.2500002019,12.500000
2020,1941.2500002020,12.500000
2021,1941.2500002021,12.500000
2022,1941.2500002022,12.500000
2023,1941.2500002023,12.500000
2024,1941.2500002024,12.500000
2025,1941.2500002025,12.500000
2026,1941.2500002026,12.500000
2027,1941.2500002027,-83.750000
2028,1941.2500002028,12.500000
2029,1941.2500002029,12.500000
2030,1941.2500002030,12.500000
2031,1941.2500002031,12.500000
2032,1941.2500002032,12.500000
2033,1941.2500002033,12.500000
2034,1941.2500002034,12.500000
2035,1941.2500002035,12.500000
2036,1941.2500002036,12.500000
2037,1941.2500002037,12.500000
2038,1941.2500002038,12.500000
2039,1941.2500002039,-83.750000
2040,1941.2500002040,12.500000
2041,1941.2500002041,12.500000
2042,1941.2500002042,12.500000
2043,1941.2500002043,-83.750000
2044,1941.2500002044,12.500000
2045,1941.2500002045,-83.750000
2046,1941.2500002046,12.500000
2047,1941.2500002047,-83.750000
2048,1941.2500002048,-83.750000
2049,1941.2500002049,12.500000
2050,1941.2500002050,12.500000
2051,1941.2500002051,-83.750000
2052,1941.2500002052,12.500000
2053,1941.2500002053,-83.750000
2054,1941.2500002054,12.500000
2055,1941.2500002055,12.500000
2056,1941.2500002056,-83.750000
2057,1941.2500002057,12.500000
2058,1941.2500002058,12.500000
2059,1941.2500002059,-83.750000
2060,1941.2500002060,12.500000
2061,1941.2500002061,12.500000
2062,1941.2500002062,-83.750000
2063,1941.2500002063,12.500000
2064,1941.2500002064,12.500000
2065,1941.2500002065,-83.750000
2066,1941.2500002066,12.500000
2067,1941.2500002067,-83.750000
2068,1941.2500002068,12.500000
2069,1941.2500002069,12.500000
2070,1941.2500002070,12.500000
2071,1941.2500002071,12.500000
2072,1941.2500002072,-83.750000
2073,1941.2500002073,12.500000
2074,1941.2500002074,12.500000
2075,1941.2500002075,-83.750000
2076,1941.2500002076,12.500000
2077,1941.2500002077,12.500000
2078,2037.5000002078,12.500000
2079,1941.2500002079,12.500000
2080,1941.2500002080,12.500000
2081,1941.2500002081,12.500000
2082,1941.2500002082,12.500000
2083,1941.2500002083,12.500000
2084,1941.2500002084,12.500000
2085,1941.2500002085,12.500000
2086,1941.2500002086,12.500000
2087,1941.2500002087,-83.750000
2088,1941.2500002088,12.500000
2089,1941.2500002089,-83.750000
2090,1941.2500002090,12.500000
2091,1941.2500002091,-83.750000
2092,1941.2500002092,12.500000
2093,1941.2500002093,12.500000
2094,1941.2500002094,12.500000
2095,1941.2500002095,-83.750000
2096,1941.2500002096,12.500000
2097,1941.2500002097,-83.750000
2098,1941.2500002098,12.500000
2099,1941.2500002099,-83.750000
2100,1941.2500002100,12.500000
2101,1941.2500002101,-83.750000
2102,1941.2500002102,12.500000
2103,1941.2500002103,12.500000
2104,1941.2500002104,-83.750000
2105,1941.2500002105,-83.750000
2106,1941.2500002106,12.500000
2107,1941.2500002107,-83.750000
2108,1941.2500002108,12.500000
2109,1941.2500002109,12.500000
2110,1941.2500002110,-83.750000
2111,1941.2500002111,12.500000
2112,1941.2500002112,12.500000
2113,1941.2500002113,-83.750000
2114,1941.2500002114,12.500000
2115,1941.2500002115,-83.750000
2116,1941.2500002116,12.500000
2117,1941.2500002117,-83.750000
2118,1941.2500002118,12.500000
2119,1941.2500002119,-83.750000
2120,1941.2500002120,12.500000
2121,1941.2500002121,-83.750000
2122,1941.2500002122,12.500000
2123,2037.5000002123,12.500000
2124,1941.2500002124,12.500000
2125,1941.2500002125,12.500000
2126,1941.2500002126,12.500000
2127,1941.2500002127,12.500000
2128,1941.2500002128,12.500000
2129,1941.2500002129,12.500000
2130,1941.2500002130,12.500000
2131,1941.2500002131,12.500000
2132,1941.2500002132,12.500000
2133,1941.2500002133,-83.750000
2134,1941.2500002134,12.500000
2135,1941.2500002135,12.500000
2136,1941.2500002136,12.500000
2137,1941.2500002137,12.500000
2138,1941.2500002138,12.500000
2139,1941.2500002139,-83.750000
2140,1941.2500002140,12.500000
2141,1941.2500002141,12.500000
2142,1941.2500002142,-83.750000
2143,1941.2500002143,12.500000
2144,1941.2500002144,-83.750000
2145,2037.5000002145,-83.750000
2146,1941.2500002146,-83.750000
2147,2037.5000002147,12.500000
2148,1941.2500002148,12.500000
2149,1941.2500002149,-83.750000
2150,1941.2500002150,12.500000
2151,1941.2500002151,12.500000
2152,1941.2500002152,12.500000
2153,1941.2500002153,12.500000
2154,1941.2500002154,12.500000
2155,1941.2500002155,-83.750000
2156,1941.2500002156,12.500000
2157,1941.2500002157,12.500000
2158,1941.2500002158,12.500000
2159,1941.2500002159,12.500000
2160,1941.2500002160,-83.750000
2161,1941.2500002161,12.500000
2162,1941.2500002162,12.500000
2163,1941.2500002163,-83.750000
2164,1941.2500002164,12.500000
2165,1941.2500002165,12.500000
2166,1941.2500002166,12.500000
2167,1941.2500002167,-83.750000
2168,1941.2500002168,12.500000
2169,1941.2500002169,-83.750000
2170,1941.2500002170,12.500000
2171,1941.2500002171,-83.750000
2172,1941.2500002172,12.500000
2173,1941.2500002173,-83.750000
2174,1941.2500002174,12.500000
2175,1941.2500002175,-83.750000
2176,1941.2500002176,12.500000
2177,1941.2500002177,12.500000
2178,1941.2500002178,-83.750000
2179,1941.2500002179,-83.750000
2180,1941.2500002180,-83.750000
2181,1941.2500002181,12.500000
2182,1941.2500002182,12.500000
2183,1941.2500002183,-83.750000
2184,1941.2500002184,12.500000
2185,1941.2500002185,-83.750000
2186,1941.2500002186,12.500000
2187,1941.2500002187,-83.750000
2188,1941.2500002188,12.500000
2189,1941.2500002189,12.500000
2190,1941.2500002190,12.500000
2191,1941.2500002191,-83.750000
2192,1941.2500002192,12.500000
2193,1941.2500002193,12.500000
2194,1941.2500002194,12.500000
2195,1941.2500002195,12.500000
2196,1941.2500002196,12.500000
2197,1941.2500002197,12.500000
2198,1941.2500002198,12.500000
2199,1941.2500002199,12.500000
2200,1941.2500002200,-83.750000
2201,1941.2500002201,12.500000
2202,1941.2500002202,12.500000
2203,1941.2500002203,-83.750000
2204,1941.2500002204,12.500000
2205,1941.2500002205,-83.750000
2206,1941.2500002206,12.500000
2207,1941.2500002207,12.500000
2208,1941.2500002208,12.500000
2209,1941.2500002209,12.500000
2210,1941.2500002210,-83.750000
2211,1941.2500002211,12.500000
2212,1941.2500002212,12.500000
2213,1941.2500002213,12.500000
2214,1941.2500002214,12.500000
2215,1941.2500002215,12.500000
2216,1941.2500002216,-83.750000
2217,1941.2500002217,12.500000
2218,1941.2500002218,12.500000
2219,1941.2500002219,12.500000
2220,1941.2500002220,12.500000
2221,2037.5000002221,12.500000
2222,1941.2500002222,12.500000
2223,1941.2500002223,-83.750000
2224,1941.2500002224,12.500000
2225,1941.2500002225,-83.750000
2226,1941.2500002226,12.500000
2227,1941.2500002227,-83.750000
2228,1941.2500002228,12.500000
2229,1941.2500002229,12.500000
2230,1941.2500002230,12.500000
2231,1941.2500002231,-83.750000
2232,1941.2500002232,12.500000
2233,1941.2500002233,12.500000
2234,1941.2500002234,-83.750000
2235,1941.2500002235,12.500000
2236,1941.2500002236,12.500000
2237,1941.2500002237,-83.750000
2238,1941.2500002238,12.500000
2239,1941.2500002239,-83.750000
2240,1941.2500002240,12.500000
2241,1941.2500002241,12.500000
2242,1941.2500002242,-83.750000
2243,1941.2500002243,-83.750000
2244,1941.2500002244,12.500000
2245,1941.2500002245,12.500000
2246,2037.5000002246,12.500000
2247,1941.2500002247,-83.750000
2248,1941.2500002248,12.500000
2249,1941.2500002249,-83.750000
2250,1941.2500002250,12.500000
2251,1941.2500002251,12.500000
2252,1941.2500002252,12.500000
2253,1941.2500002253,12.500000
2254,1941.2500002254,12.500000
2255,1941.2500002255,12.500000
2256,1941.2500002256,12.500000
2257,1941.2500002257,12.500000
2258,1941.2500002258,-83.750000
2259,1941.2500002259,12.500000
2260,1941.2500002260,12.500000
2261,1941.2500002261,12.500000
2262,1941.2500002262,12.500000
2263,1941.2500002263,-83.750000
2264,1941.2500002264,-83.750000
2265,1941.2500002265,12.500000
2266,1941.2500002266,12.500000
2267,1941.2500002267,-83.750000
2268,1941.2500002268,12.500000
2269,1941.2500002269,12.500000
2270,1941.2500002270,12.500000
2271,1941.2500002271,12.500000
2272,1941.2500002272,12.500000
2273,2037.5000002273,-83.750000
2274,1941.2500002274,12.500000
2275,1941.2500002275,-83.750000
2276,1941.2500002276,12.500000
2277,1941.2500002277,12.500000
2278,1941.2500002278,12.500000
2279,1941.2500002279,12.500000
2280,1941.2500002280,12.500000
2281,1941.2500002281,-83.750000
2282,1941.2500002282,12.500000
2283,1941.2500002283,-83.750000
2284,1941.2500002284,12.500000
2285,1941.2500002285,-83.750000
2286,1941.2500002286,12.500000
2287,1941.2500002287,-83.750000
2288,1941.2500002288,12.500000
2289,1941.2500002289,12.500000
2290,1941.2500002290,12.500000
2291,1941.2500002291,-83.750000
2292,1941.2500002292,12.500000
2293,2037.5000002293,-83.750000
2294,1941.2500002294,12.500000
2295,1941.2500002295,-83.750000
2296,1941.2500002296,12.500000
2297,1941.2500002297,12.500000
2298,1941.2500002298,12.500000
2299,1941.2500002299,12.500000
2300,1941.2500002300,-83.750000
2301,1941.2500002301,12.500000
2302,1941.2500002302,12.500000
2303,1941.2500002303,12.500000
2304,1941.2500002304,12.500000
2305,1941.2500002305,12.500000
2306,1941.2500002306,12.500000
2307,1941.2500002307,12.500000
2308,1941.2500002308,12.500000
2309,1941.2500002309,12.500000
2310,1941.2500002310,12.500000
2311,1941.2500002311,12.500000
2312,1941.2500002312,12.500000
2313,1941.2500002313,12.500000
2314,1941.2500002314,12.500000
2315,2037.5000002315,-83.750000
2316,1941.2500002316,12.500000
2317,1941.2500002317,-83.750000
2318,1941.2500002318,12.500000
2319,1941.2500002319,12.500000
2320,1941.2500002320,12.500000
2321,1941.2500002321,12.500000
2322,1941.2500002322,12.500000
2323,2037.5000002323,12.500000
2324,1941.2500002324,-83.750000
2325,1941.2500002325,12.500000
2326,1941.2500002326,12.500000
2327,1941.2500002327,-83.750000
2328,1941.2500002328,12.500000
2329,1941.2500002329,12.500000
2330,1941.2500002330,12.500000
2331,1941.2500002331,12.500000
2332,1941.2500002332,12.500000
2333,1941.2500002333,12.500000
2334,1941.2500002334,12.500000
2335,1941.2500002335,-83.750000
2336,1941.2500002336,12.500000
2337,1941.2500002337,12.500000
2338,1941.2500002338,12.500000
2339,1941.2500002339,12.500000
2340,1941.2500002340,12.500000
2341,1941.2500002341,12.500000
2342,1941.2500002342,12.500000
2343,1941.2500002343,12.500000
2344,1941.2500002344,12.500000
2345,1941.2500002345,12.500000
2346,1941.2500002346,12.500000
2347,1941.2500002347,-83.750000
2348,1941.2500002348,12.500000
2349,1941.2500002349,-83.750000
2350,1941.2500002350,12.500000
2351,1941.2500002351,-83.750000
2352,1941.2500002352,12.500000
2353,1941.2500002353,12.500000
2354,1941.2500002354,12.500000
2355,1941.2500002355,-83.750000
2356,1941.2500002356,12.500000
2357,1941.2500002357,-83.750000
2358,1941.2500002358,12.500000
2359,1941.2500002359,12.500000
2360,1941.2500002360,12.500000
2361,1941.2500002361,12.500000
2362,1941.2500002362,12.500000
2363,1941.2500002363,-83.750000
2364,1941.2500002364,12.500000
2365,1941.2500002365,12.500000
2366,1941.2500002366,12.500000
2367,1941.2500002367,-83.750000
2368,1941.2500002368,12.500000
2369,1941.2500002369,12.500000
2370,1941.2500002370,12.500000
2371,1941.2500002371,12.500000
2372,1941.2500002372,12.500000
2373,1941.2500002373,12.500000
2374,1941.2500002374,-83.750000
2375,1941.2500002375,-83.750000
2376,1941.2500002376,12.500000
2377,1941.2500002377,12.500000
2378,1941.2500002378,12.500000
2379,1941.2500002379,12.500000
2380,1941.2500002380,12.500000
2381,1941.2500002381,12.500000
2382,1941.2500002382,12.500000
2383,1941.2500002383,12.500000
2384,1941.2500002384,12.500000
2385,1941.2500002385,12.500000
2386,1941.2500002386,12.500000
2387,1941.2500002387,-83.750000
2388,1941.2500002388,-83.750000
2389,1941.2500002389,12.500000
2390,1941.2500002390,12.500000
2391,1941.2500002391,-83.750000
2392,1941.2500002392,12.500000
2393,1941.2500002393,-83.750000
2394,1941.2500002394,12.500000
2395,1941.2500002395,12.500000
2396,1941.2500002396,12.500000
2397,1941.2500002397,12.500000
2398,1941.2500002398,12.500000
2399,1941.2500002399,12.500000
2400,1941.2500002400,12.500000
2401,1941.2500002401,12.500000
2402,1941.2500002402,12.500000
2403,1941.2500002403,12.500000
2404,1941.2500002404,12.500000
2405,1941.2500002405,12.500000
2406,1941.2500002406,12.500000
2407,1941.2500002407,-83.750000
2408,1941.2500002408,12.500000
2409,1941.2500002409,12.500000
2410,1941.2500002410,12.500000
2411,1941.2500002411,-83.750000
2412,1941.2500002412,12.500000
2413,1941.2500002413,12.500000
2414,1941.2500002414,-83.750000
2415,1941.2500002415,-83.750000
2416,1941.2500002416,12.500000
2417,1941.2500002417,12.500000
2418,1941.2500002418,12.500000
2419,1941.2500002419,12.500000
2420,1941.2500002420,-83.750000
2421,1941.2500002421,12.500000
2422,1941.2500002422,12.500000
2423,1941.2500002423,12.500000
